Obs,Time,Date,configName,configAuthor,remark,Observation,,,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
102,12:42:22,2025-07-23,Manual gsw+F,LI-COR Default,,102,,,0.001042,2.866143,0.001042,0.026938,0.910591,0.909963,2.935124,2.024534,11.344716,11.352551,36.592880,0.441786,7.500000,PSF-00232_20250723124222_b9c,0.000000,0.000000,0.000000,85.610031,367.145721,0.766823,0.5,0.80,19.992733,1.000000,26.61,26.59,26.24,23.66,23.66,80.21,150.2,114.7,23.6,65,3.920,12:42:00,2025-07-23,0.29,1,-0.000,-0.001,-0.004,0.252,0.669,1.274,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,359.120605,25,-5.564587,359.598755,359.172180,0.426575,2.447653,2.455580,1.588441,0.829669,0.259626,-0.029836,0.420979,0.161410,85.610031,0.000628,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124222_b9c,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
103,12:42:53,2025-07-23,Manual gsw+F,LI-COR Default,,103,,,0.019903,2.922795,0.019769,0.514433,0.941080,0.929594,2.977356,2.036276,11.589643,11.732850,37.119968,0.441786,7.500000,PSF-00232_20250723124253_04f,0.000000,0.000000,0.000000,123.224976,407.239075,0.697414,0.5,0.80,20.577097,1.000000,27.62,27.29,26.16,23.90,23.90,80.21,156.8,-8.6,105.5,74,3.919,12:42:00,2025-07-23,0.29,1,-0.001,-0.003,0.005,0.953,0.216,-2.525,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,407.239075,25,77.138809,426.212677,517.771973,-91.559296,2.448751,2.457190,1.644463,0.586787,0.260378,-0.026273,0.422144,0.168564,123.224976,0.000639,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124253_04f,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
104,12:43:28,2025-07-23,Manual gsw+F,LI-COR Default,,104,,,0.006594,2.814805,0.006578,0.254895,0.938806,0.932635,3.952019,3.013212,11.627345,11.704281,49.270588,0.441786,7.500000,PSF-00232_20250723124328_187,0.000000,0.000000,0.000000,80.365059,89.606422,0.103133,0.5,0.80,83.441490,1.000000,27.69,27.51,26.08,28.70,28.70,80.21,144.7,138.9,4.0,2023,3.918,12:42:00,2025-07-23,0.29,1,0.000,-0.000,-0.001,-0.218,-0.513,-1.081,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,88.559387,25,-0.721873,88.586212,88.572044,0.014168,2.449110,2.457306,1.542900,0.885891,0.261217,0.031055,0.423493,1.793311,80.365059,0.000615,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124328_187,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
105,12:43:52,2025-07-23,Manual gsw+F,LI-COR Default,,105,,,0.034935,2.846321,0.034511,0.977866,0.965818,0.942687,3.179574,2.213756,11.753949,12.042359,39.644691,0.441786,7.500000,PSF-00232_20250723124352_fa5,0.000000,0.000000,0.000000,40.916206,179.225357,0.771705,0.5,0.80,172.226715,1.000000,28.50,27.82,26.07,25.00,25.00,80.20,148.0,134.0,9.5,558,3.918,12:42:00,2025-07-23,0.29,1,0.000,-0.000,0.008,-2.160,0.029,0.208,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,111.760498,25,-50.902908,105.199455,106.286125,-1.086670,2.449604,2.458591,1.570343,0.874263,0.261329,-0.012571,0.424572,0.572211,40.916206,0.000633,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124352_fa5,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
106,12:44:19,2025-07-23,Manual gsw+F,LI-COR Default,,106,,,0.046085,2.922794,0.045370,1.628329,1.017576,0.981249,3.810004,2.792428,12.232124,12.684980,47.495033,0.441786,7.500000,PSF-00232_20250723124419_da6,0.000000,0.000000,0.000000,80.068947,137.309952,0.416874,0.5,0.80,309.670227,1.000000,30.01,28.94,26.08,28.07,28.07,80.22,156.8,23.5,85.0,1857,3.917,12:42:00,2025-07-23,0.29,1,-0.000,0.006,0.015,0.204,-0.892,-19.779,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,109.585403,25,-18.637194,101.943253,110.604553,-8.661301,2.451349,2.460949,1.644462,0.643783,0.261225,0.023478,0.426234,1.655276,80.068947,0.000608,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124419_da6,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
107,12:44:56,2025-07-23,Manual gsw+F,LI-COR Default,,107,,,0.023521,2.923140,0.023333,0.916216,1.001817,0.981375,4.052963,3.051146,12.231905,12.486696,50.516335,0.441786,7.500000,PSF-00232_20250723124456_4c9,0.000000,0.000000,0.000000,116.126778,187.568619,0.380884,0.5,0.80,291.649841,1.000000,29.47,28.87,26.13,29.13,29.13,80.23,156.9,-9.4,106.0,1914,3.916,12:42:00,2025-07-23,0.29,1,0.002,-0.000,-0.000,-0.305,-0.825,-1.038,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,178.833603,25,-6.007142,181.008698,178.960938,2.047760,2.451227,2.460094,1.644826,0.585464,0.260755,0.035809,0.428837,1.702963,116.126778,0.000624,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124456_4c9,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
108,12:45:32,2025-07-23,Manual gsw+F,LI-COR Default,,108,,,-0.001157,2.849289,-0.001158,-0.042073,1.043863,1.044856,3.870173,2.826309,13.024960,13.012589,48.244789,0.441786,7.500000,PSF-00232_20250723124532_e17,0.000000,0.000000,0.000000,40.466309,81.370644,0.502692,0.5,0.80,387.145569,1.000000,30.51,30.54,26.23,28.34,28.34,80.22,148.3,123.5,16.7,1925,3.915,12:42:00,2025-07-23,0.29,1,0.000,-0.001,-0.002,0.576,-0.004,0.644,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,71.597458,25,-8.236241,67.114235,69.568863,-2.454628,2.453793,2.461696,1.573010,0.849790,0.259636,0.024889,0.431477,1.712189,40.466309,0.000630,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124532_e17,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
109,12:45:46,2025-07-23,Manual gsw+F,LI-COR Default,,109,,,0.047305,2.924424,0.046552,1.360849,1.070019,1.039720,3.350278,2.280259,12.961993,13.339721,41.767269,0.441786,7.500000,PSF-00232_20250723124546_c01,0.000000,0.000000,0.000000,1.669765,1.672268,0.001497,0.5,0.80,1.220419,1.000000,31.17,30.29,26.29,25.88,25.88,80.21,157.0,-10.3,106.6,2038,3.915,12:42:00,2025-07-23,0.29,1,-9999.000,-9999.000,-9999.000,-9999.000,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,1.672268,25,-0.001304,1.672983,1.670400,0.002583,2.453401,2.462713,1.646182,0.583850,0.259070,-0.004911,0.432452,1.806174,1.669765,0.000610,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124546_c01,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
110,12:45:59,2025-07-23,Manual gsw+F,LI-COR Default,,110,,,0.058744,2.913098,0.057583,2.262852,1.118510,1.067704,4.166978,3.048469,13.310119,13.943461,51.946003,0.441786,7.500000,PSF-00232_20250723124559_154,0.000000,0.000000,0.000000,86.120369,124.270378,0.306992,0.5,0.80,246.987640,1.000000,32.47,30.99,26.35,29.61,29.61,80.22,155.6,48.3,69.0,2011,3.914,12:42:00,2025-07-23,0.29,1,0.002,0.002,0.008,-0.284,-1.520,-4.138,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,118.404152,25,-4.088193,117.895599,118.412369,-0.516769,2.454472,2.464696,1.634364,0.690552,0.258443,0.038997,0.433339,1.783876,86.120369,0.000622,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124559_154,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
111,12:46:41,2025-07-23,Manual gsw+F,LI-COR Default,,111,,,-0.004058,2.801207,-0.004064,-0.165805,1.069260,1.073307,4.234913,3.165654,13.376839,13.326390,52.780548,0.441786,7.500000,PSF-00232_20250723124641_c6f,0.000000,0.000000,0.000000,88.310837,100.171867,0.118407,0.5,0.80,65.477348,1.000000,30.68,30.79,26.55,29.90,29.90,80.24,143.3,137.2,4.2,1382,3.892,12:42:00,2025-07-23,0.29,1,0.000,0.000,0.004,-0.426,-0.711,-0.537,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,97.901344,25,-1.439211,97.990036,98.109612,-0.119576,2.454126,2.461899,1.531518,0.882015,0.256397,0.040044,0.435978,1.259592,88.310837,0.000618,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124641_c6f,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
112,12:47:00,2025-07-23,Manual gsw+F,LI-COR Default,,112,,,0.059417,2.905152,0.058227,2.467911,1.082789,1.027000,4.367920,3.285131,12.800216,13.495560,54.440445,0.441786,7.500000,PSF-00232_20250723124700_225,0.000000,0.000000,0.000000,69.579361,101.206573,0.312502,0.5,0.80,260.114258,1.000000,30.89,29.30,26.64,30.43,30.43,80.23,154.7,58.7,62.1,2081,3.912,12:42:00,2025-07-23,0.29,1,-0.001,0.001,0.019,-0.340,-0.036,1.616,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,94.982384,25,-4.319447,94.587204,95.017197,-0.429993,2.451812,2.462217,1.626258,0.710907,0.255440,0.045545,0.437079,1.841859,69.579361,0.000603,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124700_225,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
113,12:47:56,2025-07-23,Manual gsw+F,LI-COR Default,,113,,,0.008295,2.822999,0.008270,0.337181,1.055703,1.047599,4.218741,3.163038,13.059070,13.160097,52.589645,0.441786,7.500000,PSF-00232_20250723124756_975,0.000000,0.000000,0.000000,96.217278,140.896713,0.317108,0.5,0.80,172.930283,1.000000,29.58,29.35,26.95,29.83,29.83,80.22,145.5,136.1,6.5,1363,3.910,12:42:00,2025-07-23,0.29,1,0.000,-0.001,-0.002,-1.248,-1.529,0.827,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,134.011749,25,-5.287083,131.898529,133.320801,-1.422272,2.451844,2.460133,1.549888,0.879225,0.252347,0.034422,0.440126,1.243647,96.217278,0.000604,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124756_975,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
114,12:49:10,2025-07-23,Manual gsw+F,LI-COR Default,,114,,,0.004947,2.913945,0.004939,0.209599,0.978157,0.973446,4.271151,3.292993,12.135163,12.193892,53.244953,0.441786,7.500000,PSF-00232_20250723124910_f31,0.000000,0.000000,0.000000,132.341629,155.633148,0.149657,0.5,0.80,104.528091,1.000000,26.84,26.71,27.31,30.04,30.04,80.22,155.7,69.1,55.6,1746,3.909,12:42:00,2025-07-23,0.29,1,0.000,-0.000,-0.000,-6.545,-12.895,28.468,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,147.974976,25,-6.571218,143.600464,146.217194,-2.616730,2.447669,2.455775,1.635237,0.731826,0.248790,0.032755,0.443085,1.562770,132.341629,0.000616,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124910_f31,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
115,12:49:42,2025-07-23,Manual gsw+F,LI-COR Default,,115,,,0.042255,2.888161,0.041646,1.760203,1.074727,1.034403,4.351680,3.276953,12.890597,13.393112,54.230087,0.441786,7.500000,PSF-00232_20250723124942_3e0,0.000000,0.000000,0.000000,67.045212,93.097878,0.279842,0.5,0.80,225.502197,1.000000,29.23,28.14,27.46,30.37,30.37,80.24,152.7,61.9,59.4,2015,3.907,12:42:00,2025-07-23,0.29,1,0.003,0.005,0.006,-1.317,-2.916,-6.947,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,87.335945,25,-3.997506,86.519478,87.369812,-0.850334,2.449872,2.459507,1.609400,0.717424,0.247323,0.034956,0.444518,1.786543,67.045212,0.000614,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723124942_3e0,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
116,12:50:40,2025-07-23,Manual gsw+F,LI-COR Default,,116,,,0.011283,2.792169,0.011237,0.497954,1.015174,1.002929,4.450089,3.434915,12.497718,12.650298,55.453506,0.441786,7.500000,PSF-00232_20250723125040_8b4,0.000000,0.000000,0.000000,140.133255,224.606216,0.376094,0.5,0.80,282.286224,1.000000,27.23,26.91,27.69,30.76,30.76,80.25,142.4,121.5,14.7,1876,3.906,12:42:00,2025-07-23,0.29,1,0.000,0.001,0.014,60.142,17.904,11.843,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,213.820694,25,-16.135124,235.619186,201.486053,34.133133,2.447917,2.456341,1.524093,0.845059,0.245019,0.036925,0.446692,1.671400,140.182968,0.000622,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723125040_8b4,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
117,12:51:22,2025-07-23,Manual gsw+F,LI-COR Default,,117,,,0.006220,2.793408,0.006206,0.274948,1.032696,1.025942,4.466170,3.433474,12.783647,12.867803,55.650261,0.441786,7.500000,PSF-00232_20250723125122_47c,0.000000,0.000000,0.000000,177.157410,186.510101,0.050146,0.5,0.80,42.003418,1.000000,27.38,27.20,27.90,30.82,30.82,80.25,142.5,101.1,29.1,2094,3.905,12:42:00,2025-07-23,0.29,1,0.000,0.001,0.001,-1.778,-4.454,-14.280,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,185.877808,25,-0.399025,185.766571,185.938339,-0.171768,2.448345,2.456538,1.525104,0.799248,0.243062,0.035259,0.448553,1.852832,177.157410,0.000604,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723125122_47c,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
118,12:51:59,2025-07-23,Manual gsw+F,LI-COR Default,,118,,,0.018775,2.922724,0.018655,0.817512,1.048035,1.029801,4.443263,3.395228,12.836935,13.064219,55.387260,0.441786,7.500000,PSF-00232_20250723125159_165,0.000000,0.000000,0.000000,76.086044,101.088997,0.247336,0.5,0.80,146.931229,1.000000,27.46,26.99,28.10,30.73,30.73,80.22,156.8,-8.9,105.7,1485,3.904,12:42:00,2025-07-23,0.29,1,-0.002,-0.001,0.036,-0.462,-0.661,-12.941,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,96.502304,25,-3.205804,95.722321,96.495369,-0.773048,2.447980,2.456640,1.644388,0.586229,0.241145,0.031731,0.450143,1.345186,76.086044,0.000602,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723125159_165,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
119,12:52:37,2025-07-23,Manual gsw+F,LI-COR Default,,119,,,0.023448,2.910720,0.023261,1.008422,1.058326,1.035625,4.417350,3.359025,12.909968,13.192953,55.066135,0.441786,7.500000,PSF-00232_20250723125237_909,0.000000,0.000000,0.000000,64.062950,113.243027,0.434288,0.5,0.80,212.458405,1.000000,27.34,26.75,28.34,30.63,30.63,80.22,155.4,92.9,40.2,1223,3.902,12:52:25,2025-07-23,0.29,1,0.000,-0.002,-0.003,-0.532,-0.955,1.065,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,104.391571,25,-6.867766,101.365685,103.402145,-2.036461,2.447570,2.456408,1.631922,0.781480,0.238782,0.027460,0.451652,1.126673,64.062950,0.000614,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723125237_909,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
120,12:53:26,2025-07-23,Manual gsw+F,LI-COR Default,,120,,,0.007234,2.808716,0.007216,0.359625,1.025954,1.017215,4.877970,3.852016,12.676965,12.785863,60.791306,0.441786,7.500000,PSF-00232_20250723125326_8a1,0.000000,0.000000,0.000000,82.442879,90.938126,0.093418,0.5,0.80,65.981987,1.000000,26.10,25.88,28.61,32.38,32.38,80.24,144.0,84.1,41.6,1766,3.901,12:52:25,2025-07-23,0.29,1,-0.001,0.000,0.002,-0.675,-1.174,-3.438,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,89.834335,25,-0.762682,89.704155,89.845268,-0.141113,2.446160,2.454416,1.537772,0.762922,0.236311,0.045958,0.453081,1.579145,82.442879,0.000627,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723125326_8a1,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
121,12:54:07,2025-07-23,Manual gsw+F,LI-COR Default,,121,,,0.079909,2.812210,0.077701,3.387502,1.148250,1.066264,4.523171,3.374921,13.287022,14.308673,56.364555,0.441786,7.500000,PSF-00232_20250723125407_2fb,0.000000,0.000000,0.000000,91.663956,137.251404,0.332146,0.5,0.80,256.166107,1.000000,28.80,26.74,28.85,31.05,31.05,80.25,144.4,66.2,54.1,1928,3.900,12:52:25,2025-07-23,0.29,1,-0.000,0.000,0.002,-1.107,-2.283,-6.971,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,127.350212,25,-6.841467,126.158234,127.448204,-1.289970,2.447486,2.458619,1.540708,0.725975,0.234056,0.026437,0.454787,1.714484,91.663956,0.000600,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723125407_2fb,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
122,12:54:35,2025-07-23,Manual gsw+F,LI-COR Default,,122,,,0.066634,2.917782,0.065146,2.914542,1.120839,1.055621,4.583276,3.462438,13.154978,13.967705,57.116035,0.441786,7.500000,PSF-00232_20250723125435_9eb,0.000000,0.000000,0.000000,104.399445,1184.608643,0.911870,0.5,0.80,240.849762,1.000000,27.79,26.17,29.05,31.28,31.28,80.25,156.2,35.1,77.5,660,3.898,12:52:25,2025-07-23,0.29,1,-0.001,-0.001,0.007,-0.945,-2.557,-5.252,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,219.103928,25,-643.006287,0.629067,263.239197,-262.610138,2.446553,2.457003,1.639213,0.665439,0.232185,0.026829,0.455731,0.657559,105.314972,0.000617,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723125435_9eb,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
123,12:56:00,2025-07-23,Manual gsw+F,LI-COR Default,,123,,,0.021766,2.720582,0.021593,1.064237,1.113377,1.085921,4.919706,3.806329,13.532489,13.874630,61.308186,0.441786,7.500000,PSF-00232_20250723125600_a3c,0.000000,0.000000,0.000000,68.783997,84.381241,0.184843,0.5,0.80,151.937637,1.000000,26.80,26.14,29.56,32.53,32.53,80.25,135.5,101.0,25.5,2055,3.897,12:52:25,2025-07-23,0.29,1,0.001,0.002,-0.000,-0.196,-0.497,-1.747,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,81.758026,25,-1.860908,81.444740,81.714729,-0.269989,2.446428,2.455378,1.468809,0.799047,0.227547,0.036157,0.458513,1.820230,68.783997,0.000594,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723125600_a3c,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
124,12:56:31,2025-07-23,Manual gsw+F,LI-COR Default,,124,,,0.024171,2.858764,0.023968,1.152481,1.110996,1.084025,4.825669,3.714673,13.512777,13.848975,60.153748,0.441786,7.500000,PSF-00232_20250723125631_770,0.000000,0.000000,0.000000,114.494560,251.326569,0.544439,0.5,0.80,242.412430,1.000000,26.50,25.85,29.72,32.19,32.19,80.22,149.3,19.8,86.7,1113,3.896,12:52:25,2025-07-23,0.29,1,-0.007,-0.009,0.006,10.521,7.562,18.380,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,225.905304,25,-18.690699,236.815460,224.544495,12.270966,2.445958,2.454879,1.581622,0.637007,0.226115,0.029921,0.459550,1.035054,114.164116,0.000620,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723125631_770,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
125,12:57:08,2025-07-23,Manual gsw+F,LI-COR Default,,125,,,0.012961,2.672088,0.012899,0.550385,1.072444,1.057774,4.379247,3.306802,13.185213,13.368083,54.587570,0.441786,7.500000,PSF-00232_20250723125708_911,0.000000,0.000000,0.000000,119.477753,250.827225,0.523665,0.5,0.80,324.357391,1.000000,25.31,24.96,29.91,30.48,30.48,80.22,131.2,122.1,6.9,1548,3.896,12:52:25,2025-07-23,0.29,1,0.000,-0.000,0.002,-4.550,-5.652,-1.815,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,236.581924,25,-9.661849,235.469696,236.982681,-1.512985,2.444533,2.452978,1.434406,0.846464,0.224494,0.006621,0.460596,1.398006,119.477753,0.000614,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723125708_911,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
126,12:57:47,2025-07-23,Manual gsw+F,LI-COR Default,,126,,,0.028869,2.671163,0.028560,1.564066,1.093980,1.052260,5.313516,4.219536,13.111831,13.631683,66.209770,0.441786,7.500000,PSF-00232_20250723125747_a52,0.000000,0.000000,0.000000,74.114441,94.919792,0.219189,0.5,0.80,178.457916,1.000000,25.59,24.61,30.06,33.90,33.90,80.25,131.1,104.4,20.3,2035,3.895,12:52:25,2025-07-23,0.29,1,0.000,-0.001,-0.001,-0.009,-0.318,-1.294,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,91.332794,25,-2.415916,91.069580,91.458008,-0.388428,2.443959,2.453399,1.433770,0.806662,0.223129,0.047382,0.461492,1.803954,74.114441,0.000601,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723125747_a52,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
